theta,phi,X0,Y0,Ne,s,r,rho,mask,worked_clusters,worked_stations,X0_opt,Y0_opt,Ne_opt,s_opt,loss
30.0,260.5493,-5.051711,19.442463,98954.97,1.265602,"[19.866531197398253, 31.697685779879187, 35.285132873091364, 25.457251933969236, 29.216414567764502, 38.663466441864315, 33.26942444456269, 21.878874329073792, 13.393483220264136, 3.0162622355747497, 18.977487898716493, 23.617073484971243, 43.23952092420693, 28.60850603077, 34.31758256931734, 47.36308117183805, 47.61438121256404, 35.759578280219934, 29.062664664733116, 42.8839762905348, 66.52378399699079, 64.89264131553612, 77.40336204293087, 78.83318960755176, 30.732096641913902, 43.05368498877539, 34.34171087232929, 21.278945129329923, 57.24735832330435, 45.15526379955629, 55.33369914488605, 65.56395233643715, 38.291148778748905, 45.01563712440764, 54.32945321294025, 49.022656806243766]","[3.0719081803065973, 5.225618801465848, 5.131255562712506, 1.372770292729866, 10.58516996662791, 7.018964465071514, 8.0245464313321, 13.361218498974308, 25.970156599835647, 59.54708122625583, 5.28130771183386, 9.491847782600216, 3.5185962915420523, 8.166938293270947, 2.6047998448697527, 2.5555006251102537, 1.9591626961056776, 3.6952680930858706, 7.622954322070608, 1.6939263881706608, 3.3513489292889105, 0.42082882690720436, 4.117870476187728, 2.9098945783405767, 6.557077896304246, 20.542409361862553, 0.7790308899995756, 1.468054314212101, 1.083463339543924, 3.4753821971939827, 3.1542552680504032, 1.7108044973233851, 1.2344062873503054]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35]",-5.057588463603729,22.70047069899568,99845.19468933473,0.9561358182727167,0.25644422121812277
30.0,10.016113,32.549984,47.95508,29837.648,1.4019703,"[68.92675643148509, 77.54658130586225, 85.04020105376847, 77.3505578721463, 56.64525141693088, 67.11372298191426, 69.99010156688013, 60.14062305018717, 47.434622246654634, 55.47104814609075, 73.9324217741207, 68.32212578399387, 37.393066519065265, 38.00310832771971, 52.454493091146944, 52.21077196864076, 4.263127363279994, 9.317516455045231, 21.252018604097863, 20.018717419266007, 105.34475108941052, 107.17278081891206, 120.92442828151628, 119.36782474248508, 37.79735391724139, 50.00056651590965, 47.079601002361784, 37.299554126856414, 65.50712142370323, 64.75415667408967, 79.94068962858522, 80.69504448023353, 90.77174413483644, 97.06174847695459, 107.565263488222, 102.00190484901827]","[0.7177144289016724, 2.0997004538047603, 0.5565044447416212, 0.4752097060767615, 1.083629342114053, 1.319066144344283, 0.5358955482157265, 0.805544780521858, 0.3043213268605674, 0.775760539421221, 16.094042033683962, 2.0024956363003423, 0.8040814683204743, 1.9723827519067902, 0.6797277345889952, 0.8487079928560953, 0.5705458361928055, 0.29347968719354484]","[True, False, False, True, True, False, True, False, True, True, True, True, False, True, True, False, False, True, True, True, False, False, False, False, True, True, False, True, False, False, False, False, True, True, False, False]","[1, 2, 3, 4, 5, 7, 9]","[0, 3, 4, 6, 8, 9, 10, 11, 13, 14, 17, 18, 19, 24, 25, 27, 32, 33]",22.97700001630632,45.57200001042932,81604.36456848844,1.9120591956789066,0.27363445040415485
30.0,329.1022,-16.062714,-41.171776,21727.713,1.3895007,"[48.88243849772481, 51.708585137324874, 40.894518855121824, 36.77569121065988, 78.56203520217973, 79.82104084265403, 67.78227461228094, 66.02580056741886, 59.98349421886701, 57.20679922318076, 32.774657606021215, 36.403571803999064, 73.70955733973832, 64.64559416221591, 52.830336066000044, 63.21382036872886, 101.87135277087346, 95.04420046803091, 79.86904521393909, 87.57020553998079, 22.84089994536184, 16.620506910979554, 28.58371341857159, 32.11500906196229, 92.74136948581726, 101.94821209922142, 91.31838609561267, 82.06963179744774, 59.50151113084247, 47.353387520187255, 40.02724975860134, 53.196802812959184, 20.895152791450446, 28.02606230757578, 23.77686631603647, 13.424143861764957]","[1.9692927598953243, 0.77461178709821, 0.8193774194252199, 2.1515254203866165, 0.9368587194419489, 0.9428039193153379, 0.7009129153519141, 1.021521393118835, 3.4982071417133977, 1.3382970014723334, 0.38868079825145435, 0.33615738516900595, 0.43853940215052617, 0.4093492994221245, 0.4587783137472664, 0.5717176671435192, 0.5443148405813588, 0.5217299501343471, 0.8183483306954545, 0.37064285176556283, 3.346552209156315, 1.817872248044828, 2.0576333854256603, 7.831708687107737]","[True, True, True, True, False, True, False, True, True, True, True, True, True, False, True, False, False, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True, True, True, True, True]","[1, 2, 3, 4, 6, 7, 8, 9]","[0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 14, 20, 21, 22, 23, 24, 25, 30, 31, 32, 33, 34, 35]",-23.720979127248448,-20.497695514822635,46315.68854448313,1.746190199772486,0.30077469751354063
30.0,343.1369,-35.01267,-24.03393,58220.53,1.3777423,"[31.855725933841963, 31.81419580964518, 19.408920253330884, 18.891941205838602, 62.904223895168734, 62.456547617099886, 49.52343337382983, 49.862275661121934, 49.83939558527388, 43.570073299055245, 22.25314487074392, 32.1553663580193, 73.72653319532303, 62.61779346178498, 54.69333648563349, 66.91481078826448, 96.97850426811121, 88.59866920678658, 75.16976639043689, 84.83937233422743, 45.831367472729745, 39.94394715182655, 51.295867941571785, 55.80975306280202, 81.71433630314075, 89.72600826246479, 78.8954474691924, 71.20355079239053, 67.3973085261066, 54.29873239638344, 53.099216095137066, 65.9626362674527, 3.306440838180203, 7.123958740212463, 15.840464060215407, 13.703430445295364]","[3.4955242058125933, 1.8557524535714125, 8.683629152251452, 6.332950621116451, 1.4689990841760867, 2.5248749227058593, 1.7699933633571716, 2.5955191472681554, 4.871627543030715, 3.359531847442068, 0.4105407108620899, 1.2897698254120058, 0.3165589963517538, 0.33522297332926493, 0.6740145021822394, 0.8865699353741435, 3.257418187653146, 1.564265387814219, 1.215612833819738, 0.6832264636347932, 0.4361998744127227, 0.5445325429119714, 0.8960003714735914, 0.3734296869213988, 0.4255909290982456, 0.4818432669087154, 14.99431889231612, 73.16362567064238, 10.934554222153453, 5.344950571292784]","[True, True, True, True, False, False, True, True, True, True, True, True, True, True, True, False, True, True, False, False, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-40.00470773481061,-23.439552628543428,64761.05972058174,1.2128459381264354,0.26528092872734765
30.0,20.43457,16.984762,39.73452,28459.984,1.4389597,"[53.032775571600034, 61.51374102126355, 68.89517410098435, 61.65656008057008, 42.63124938496458, 53.40328664316372, 54.85925504113408, 44.73814591226058, 33.65534372875626, 40.331322496478215, 60.106658874731025, 56.339050391049575, 34.66429301640941, 29.423584826057926, 44.02299794159295, 48.09071405063736, 17.468201515038704, 6.762534066916291, 12.64706300077623, 21.57560361354135, 94.37308643912739, 94.89875374654734, 108.81853599394512, 108.4753646061731, 28.521134142586487, 43.15911236595262, 37.221781247832766, 24.31747695246818, 61.79023970971037, 57.38418817613893, 72.34558028639867, 76.15627294239725, 75.55898413444817, 81.11144605158871, 91.8674736902439, 87.16695534440431]","[2.839813326917043, 0.47520330039466296, 0.41357863967011615, 1.278905697712084, 1.8288822072308235, 1.708338173424325, 1.8269061678793372, 2.0838603377342224, 0.6034440565400007, 0.8531860643770637, 0.4109997393154516, 5.295419111484434, 4.26083875865471, 0.8480068205333335, 0.4040137751073372, 2.8303976102573114, 2.8510975038133015, 0.7013695814260621, 0.41643293892464983]","[True, True, False, True, True, True, False, True, True, True, True, True, False, False, False, False, True, True, True, False, False, False, False, False, True, True, True, True, False, False, False, False, False, True, False, True]","[1, 2, 3, 5, 7, 9]","[0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 16, 17, 18, 24, 25, 26, 27, 33, 35]",3.6908908449806637,31.138375403507958,27483.872452757147,1.4106495012125713,0.3399532152525445
30.0,211.32144,-28.153505,56.460136,56727.223,1.4021751,"[47.122877376769026, 45.24553375380782, 57.962477574815054, 59.740772542426825, 17.812593121890306, 15.146777484311317, 27.70789576207196, 29.85791256743533, 57.396125836006334, 48.74769442403138, 70.37214159046778, 77.10484596939168, 78.67979214489206, 67.71686048182433, 78.77937922710863, 88.63559502317794, 62.126019151803916, 49.22179601789702, 56.86342602190193, 68.56110157529365, 116.89258774307933, 113.66936361946405, 127.28562191873162, 130.28841817156686, 17.742420510974608, 9.930391281546662, 7.85487304645585, 23.016653719275716, 101.21479490493422, 91.67266437699774, 104.31760224715724, 113.04117944644736, 77.5509790757586, 75.93279489805114, 89.24047997371892, 90.81733010941237]","[0.5056120273543567, 0.7153239737196666, 1.5509804574454702, 8.729563253681834, 5.081890559777981, 1.504436226152792, 1.4542660153493647, 0.6112032002065239, 1.5213186057602486, 1.2491753370296663, 1.229461373352423, 0.4534904004597082, 0.4258824557792849, 0.5442532824306953, 7.937173290950495, 0.7563309698570064, 8.871538609993166, 25.390752931920492, 19.472209418692238, 3.4947475282157336, 0.4968197516551831, 1.4364116984169655]","[True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, False, False, True, True, False, False, False, False, True, True, True, True, False, False, False, False, True, True, False, False]","[1, 2, 3, 4, 5, 7, 9]","[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 18, 19, 24, 25, 26, 27, 32, 33]",-19.147828633598806,61.5114372811358,73881.72694705939,1.4501134619850065,0.40740871794043315
30.0,284.5025,6.617808,-12.22335,29337.643,1.4104457,"[38.33617082763124, 48.90494773578547, 45.875878804139234, 34.102240725160996, 57.23279958076623, 64.42765845875137, 56.81635796628563, 48.30286939372326, 30.499789177882946, 33.484364225675805, 17.533869903507707, 8.692365891844359, 38.339508124767505, 27.36510251964666, 18.073218815253306, 31.889533721694946, 61.492524469371446, 54.821018081099886, 40.88373636513831, 48.91349740854708, 37.539489355393314, 39.29133237882424, 51.59177201109161, 50.097587421452005, 59.202550989658256, 70.8480854061116, 62.1314454959592, 49.99062329169617, 34.747254453799584, 19.797186510381156, 24.660027250785333, 37.16170138452834, 34.35672554764211, 45.99404170430127, 49.97144810620617, 39.261222162350215]","[2.100613059067144, 0.6093878480719356, 1.6963489171935286, 1.9940417714235257, 0.6099094341440898, 0.5858242966052962, 0.4017204046249389, 1.806564265634955, 1.9943174429056119, 4.161136906321455, 93.77073078620724, 0.4037769920215374, 2.7914090854365647, 1.8132863248266822, 1.61586483804191, 1.6989148244625183, 0.3546102472194811, 0.9359195828437803, 0.3866888582706451, 0.38975154663004524, 1.168508536931945, 1.0707903562522516, 0.33740369921050417, 0.9042012800530689, 0.3694173902636621, 0.8395697648932294, 1.8467434295793856]","[True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, False, False, False, False, False, True, True, False, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 8, 9]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 22, 28, 29, 31, 32, 33, 34, 35]",6.469173876843315,-12.618235090860173,33320.187917116695,1.5632567087689184,0.3377532472978458
30.0,146.46509,20.263994,49.648346,19476.084,1.4413668,"[62.00790053271603, 70.11383867453479, 79.94654356339441, 72.68595843406577, 41.41612839855176, 51.93805485875863, 58.36206313928067, 48.85318755041264, 41.945017271694105, 46.37968121550452, 69.60570584608934, 66.14796413534671, 39.60836578121595, 37.73692916212701, 52.00615879099853, 52.89309040044666, 16.374295182209867, 5.048957273875503, 20.74637933233083, 24.62112982212727, 104.35657972222575, 106.83788192369127, 120.44025878854765, 118.115630218702, 26.436577534638563, 37.91281004764766, 36.58620558028542, 28.46801834410786, 65.4049167832799, 64.09509897841752, 78.72579667558523, 79.63397999700565, 88.45491327731877, 94.62024850973214, 106.32090477837784, 100.68982293319968]","[0.9358789680934534, 1.016411385158213, 0.4961992182382723, 0.8195893066685374, 0.39555414057359456, 0.4171494212819309, 1.281169311302464, 1.5945774389476308, 1.0436746950556592, 0.4181883684018763, 0.8006649228130898, 1.2863358346427358, 5.729161384629039, 10.80030420931374, 1.4774802981353385, 4.5821216048263915, 0.8176732354047822, 0.6142404929893772, 0.8078996182941808, 0.4204384437421473, 0.6890680822657375, 0.44115878096440936]","[False, True, True, False, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, True, False, False, False, False, True, False, True, True, False, False, False, False, False, True, True, True]","[1, 2, 3, 4, 5, 7, 9]","[1, 2, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 24, 26, 27, 33, 34, 35]",36.70972362029268,45.10737824485313,108434.49484287853,1.8835682660710789,0.33554919286232154
30.0,79.48639,-36.0774,-58.20274,51908.41,1.3733323,"[50.618771475809815, 50.42803989108951, 38.95473262864703, 39.38589804510004, 77.69131802591049, 77.78963443534775, 66.3030178530734, 66.29712512341536, 64.8565799690609, 58.12993790504092, 40.010659499790414, 49.58240679895231, 91.14759368677163, 80.48931210132811, 72.11588397477077, 84.00615882579531, 112.471343398824, 104.52483093311326, 92.41893496392305, 101.7334035812198, 42.58314952543148, 32.89528172206831, 35.53478098463944, 44.76481163826024, 99.09021466177472, 107.2471595567343, 97.55691317076176, 89.7706454047571, 83.31883545743368, 69.93204991129492, 65.01497230164948, 79.30098049760906, 24.43550956976881, 23.238146352518495, 11.329429534254988, 14.150044486637348]","[1.6328999545516036, 1.0475150150496784, 0.2950550988316536, 1.8751299599321876, 0.4681031696680115, 1.2954683383790457, 0.521260290974524, 1.7282223192656911, 0.8139159621261968, 1.251094951862242, 0.38174667009493196, 0.4200034479542476, 0.8433860067914171, 1.59164663495087, 3.3972968415516176, 1.1876996879170578, 3.3568387351384974, 0.49416893502561055, 0.37467849963321914, 1.6775142128874612, 4.726307421195798, 4.990514822122527, 6.585720108776556]","[True, False, True, True, True, False, False, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, False, False, False, False, False, False, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 8, 9]","[0, 2, 3, 4, 7, 8, 9, 10, 11, 13, 15, 16, 18, 20, 21, 22, 23, 30, 31, 32, 33, 34, 35]",-33.68549346311927,-60.52038014479515,75011.2897336463,1.6468520353438687,0.3772107539883713
30.0,35.149612,16.063206,53.95577,16626.318,1.4944688,"[60.94935990619956, 68.15122330808772, 76.65524055631488, 70.59971601601433, 44.475165005459395, 54.75840530802704, 58.893444995824844, 49.86034472473775, 46.06490267921504, 50.23891390931048, 71.52517757769287, 69.23378606749854, 48.074924188774034, 42.92853646103399, 57.12513989826331, 61.53331843756264, 21.573355999161503, 10.835500114389545, 26.30671000247598, 33.13416364032375, 105.20311591332779, 105.22285927352996, 118.80830201194293, 118.9428416821635, 23.70788110693528, 36.329230106025925, 33.57406943489394, 24.94987380638193, 75.11747502582566, 70.30824336445929, 84.8663303345509, 89.27794628154079, 85.10785859758889, 89.69862507677307, 100.69862340275827, 96.84223846664435]","[1.9297796051676679, 4.2051851022534255, 0.7922020627231132, 1.0617171845785, 1.1804234690782498, 0.5328938274121866, 0.744333309007854, 0.4991671842772786, 2.9961862942067583, 2.030227969332439, 1.6772419941134566, 1.758989037536993, 3.270978244339547, 0.5508795289731607, 0.6340296893585019]","[False, False, False, False, True, False, True, True, True, True, True, True, False, False, False, False, True, True, False, False, False, False, False, False, True, True, True, True, False, True, True, False, False, False, False, False]","[2, 3, 5, 7, 8]","[4, 6, 7, 8, 9, 10, 11, 16, 17, 24, 25, 26, 27, 29, 30]",-11.086585566377074,44.00651145458501,136197.1549688749,1.9801477191071526,0.2118621947407921
30.0,239.09769,24.133913,2.9750192,33370.516,1.4313141,"[46.19579827937737, 57.90542391116268, 56.05313038692099, 44.25602014177251, 60.81009590994152, 70.72298824816758, 64.13421614294147, 53.338097176162044, 21.77660523523524, 31.664279740906856, 24.781144652716172, 12.651686604738355, 15.19001652462821, 8.57597743169908, 5.033315117323165, 15.075403871869128, 39.86993762937635, 39.257466347525586, 23.965219454774196, 25.643564144851506, 53.02199805099236, 55.35357163450936, 67.18621316467468, 65.49997965985702, 59.584184983547225, 74.75486819973783, 66.83034627686787, 51.43617694420685, 26.140766918997066, 17.49651195824271, 31.168182929279443, 37.26714258819295, 47.049802562830195, 57.58067105554724, 61.811214186571036, 52.473947689913714]","[0.35909002237930526, 1.1383391371587426, 0.4177117129651511, 0.9548912142835011, 0.787662115038895, 3.7094169273609063, 4.32440747575062, 1.505240071110609, 5.262740864986326, 11.747339149800741, 15.154415514410992, 3.975858048694889, 4.029785351055424, 0.4389071609915756, 1.3101472542053314, 3.7214941367870424, 3.2208045808280383, 0.7534806684749882, 0.772963936735944, 1.1017420669881308, 0.3951432228815264, 1.6639906822181325, 1.7241964616426606, 4.716410869505347, 1.4335468593167096, 0.4560845654185225, 1.164817319410603, 0.5272094887204286]","[False, True, True, False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, False, True, True, True, True, False, True, True, True, False, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 28, 29, 31, 32, 33, 35]",23.78595291077201,6.801167495395452,43369.955625038885,1.423270664189383,0.25495459352137284
